room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9399448,48748387,Entire home/apt,,24,0,0.0,4,2.0,82.0,,56.151942,10.205367,2017-03-30 22:16:18.894295
5843775,30338895,Entire home/apt,,24,2,0.0,2,1.0,64.0,,56.160502,10.204215,2017-03-30 22:16:18.891292
2965961,15132747,Entire home/apt,,24,1,0.0,4,1.0,67.0,,56.163086,10.204926,2017-03-30 22:16:17.825575
17169551,115500305,Entire home/apt,,2,4,4.5,4,2.0,82.0,,56.145655,10.186702,2017-03-30 22:16:17.823298
8509047,44808395,Entire home/apt,,24,9,5.0,5,1.0,82.0,,56.158334,10.196149,2017-03-30 22:16:17.817900
5587093,22209597,Entire home/apt,,24,3,5.0,4,1.0,74.0,,56.15863,10.200283,2017-03-30 22:16:17.812974
13991528,25270400,Entire home/apt,,24,7,5.0,6,2.0,82.0,,56.160384,10.200509,2017-03-30 22:16:17.808004
15980207,34909002,Entire home/apt,,24,6,4.5,5,1.0,74.0,,56.145281,10.191185,2017-03-30 22:16:17.804180
9489002,49180406,Entire home/apt,,24,0,0.0,4,1.0,82.0,,56.156504,10.210134,2017-03-30 22:16:17.801194
11614111,16990970,Entire home/apt,,24,3,5.0,3,1.0,82.0,,56.156913,10.197612,2017-03-30 22:16:17.793670
13219033,66438009,Entire home/apt,,24,5,5.0,4,2.0,82.0,,56.14468,10.194712,2017-03-30 22:16:17.787019
7057473,25312515,Entire home/apt,,24,4,4.5,3,1.0,67.0,,56.149251,10.195674,2017-03-30 22:16:17.784147
6538497,24572944,Entire home/apt,,24,0,0.0,2,1.0,82.0,,56.162109,10.204156,2017-03-30 22:16:16.522514
9756508,15140640,Entire home/apt,,24,21,4.5,2,0.0,74.0,,56.152456,10.206121,2017-03-30 22:16:16.518684
11814788,62927500,Entire home/apt,,2,0,0.0,4,1.0,73.0,,56.142842,10.190349,2017-03-30 22:16:16.516104
6379093,7296090,Entire home/apt,,24,0,0.0,2,1.0,72.0,,56.150183,10.2015,2017-03-30 22:16:16.513775
11814535,33248644,Entire home/apt,,24,8,5.0,2,1.0,67.0,,56.150094,10.195095,2017-03-30 22:16:16.510868
3878795,5916817,Entire home/apt,,24,39,4.5,5,1.0,82.0,,56.143502,10.19102,2017-03-30 22:16:16.506173
6487261,22557169,Entire home/apt,,24,4,4.0,4,1.0,64.0,,56.156172,10.208609,2017-03-30 22:16:16.497112
10973454,56934207,Entire home/apt,,24,1,0.0,3,1.0,74.0,,56.161713,10.20107,2017-03-30 22:16:16.492193
5249938,27170663,Entire home/apt,,24,4,5.0,3,1.0,66.0,,56.14476,10.191848,2017-03-30 22:16:16.488467
951644,2254663,Entire home/apt,,24,22,5.0,2,1.0,76.0,,56.14931,10.203597,2017-03-30 22:16:16.483567
2832911,14492285,Entire home/apt,,24,37,4.5,4,1.0,69.0,,56.145551,10.205269,2017-03-30 22:16:14.867013
11250442,58695024,Entire home/apt,,24,3,4.5,3,1.0,82.0,,56.152874,10.207278,2017-03-30 22:16:14.845031
14884236,21432497,Entire home/apt,,24,5,5.0,4,1.0,70.0,,56.147979,10.206689,2017-03-30 22:16:13.546623
16978856,113627889,Entire home/apt,,24,2,0.0,6,2.0,82.0,,56.146096,10.20856,2017-03-30 22:16:12.170775
1669556,2204704,Entire home/apt,,24,21,4.5,6,3.0,81.0,,56.145159,10.202872,2017-03-30 22:16:11.139359
5810994,30150593,Entire home/apt,,1,49,5.0,2,1.0,67.0,,56.116313,10.197692,2017-03-30 22:16:11.136587
17498212,8661146,Entire home/apt,,1,1,0.0,5,2.0,72.0,,56.115916,10.20743,2017-03-30 22:16:08.501859
1452603,7793055,Entire home/apt,,11,38,4.5,4,1.0,67.0,,56.170698,10.131114,2017-03-30 22:15:59.393997
15260993,81633978,Entire home/apt,,3,0,0.0,4,2.0,74.0,,56.167713,10.178795,2017-03-30 22:15:58.407568
11666663,61929861,Entire home/apt,,3,12,4.5,4,1.0,67.0,,56.167893,10.18601,2017-03-30 22:15:58.404610
11102394,50847420,Entire home/apt,,3,0,0.0,2,1.0,74.0,,56.168824,10.186347,2017-03-30 22:15:55.955507
13486669,9687927,Entire home/apt,,21,1,0.0,4,3.0,74.0,,56.241505,10.266373,2017-03-30 22:15:55.953262
5286866,27373750,Entire home/apt,,24,0,0.0,5,2.0,67.0,,56.168314,10.194045,2017-03-30 22:15:55.950415
13253615,3174122,Entire home/apt,,4,0,0.0,4,2.0,82.0,,56.170282,10.196218,2017-03-30 22:15:55.948203
5554603,28797695,Entire home/apt,,24,20,4.5,4,1.0,74.0,,56.168736,10.220319,2017-03-30 22:15:55.945389
17783015,42325960,Entire home/apt,,24,0,0.0,4,2.0,74.0,,56.169451,10.21385,2017-03-30 22:15:55.942981
10063502,23907824,Entire home/apt,,24,2,0.0,4,1.0,67.0,,56.170099,10.208922,2017-03-30 22:15:55.940403
10323482,24010598,Entire home/apt,,24,4,4.5,2,1.0,82.0,,56.170723,10.217109,2017-03-30 22:15:55.937452
14200193,86146387,Entire home/apt,,24,3,5.0,4,1.0,64.0,,56.170939,10.215342,2017-03-30 22:15:55.934296
6373420,33212498,Entire home/apt,,4,11,4.5,4,1.0,74.0,,56.17349,10.201811,2017-03-30 22:15:55.924630
8639412,45422208,Entire home/apt,,24,7,4.5,2,2.0,64.0,,56.172687,10.212439,2017-03-30 22:15:55.922235
11448800,35119707,Entire home/apt,,24,0,0.0,4,1.0,74.0,,56.172558,10.216726,2017-03-30 22:15:55.920063
6219288,32253847,Entire home/apt,,4,2,0.0,2,1.0,65.0,,56.17345,10.211495,2017-03-30 22:15:55.915419
679638,3459188,Entire home/apt,,4,13,4.5,4,2.0,74.0,,56.176346,10.201707,2017-03-30 22:15:55.913100
5772047,7736767,Entire home/apt,,4,10,4.5,2,1.0,67.0,,56.176653,10.210936,2017-03-30 22:15:55.910781
15294369,32903723,Entire home/apt,,4,1,0.0,4,1.0,67.0,,56.184335,10.197531,2017-03-30 22:15:55.908178
8707913,8850520,Entire home/apt,,5,6,5.0,4,2.0,74.0,,56.185778,10.226741,2017-03-30 22:15:54.773746
6573161,34379649,Entire home/apt,,5,1,0.0,4,3.0,74.0,,56.19753,10.207397,2017-03-30 22:15:54.770552
14242307,80897672,Entire home/apt,,5,2,0.0,4,3.0,74.0,,56.205886,10.208189,2017-03-30 22:15:54.767570
4210930,21851491,Entire home/apt,,24,0,0.0,3,3.0,82.0,,56.174205,10.22026,2017-03-30 22:15:54.764997
6564012,32696907,Entire home/apt,,24,2,0.0,2,0.0,74.0,,56.171342,10.211012,2017-03-30 22:15:54.761680
4839956,24908284,Entire home/apt,,5,0,0.0,4,3.0,73.0,,56.199157,10.208219,2017-03-30 22:15:54.745711
12021718,34465586,Entire home/apt,,21,1,0.0,6,3.0,74.0,,56.244421,10.266615,2017-03-30 22:15:54.742945
17476556,54098088,Entire home/apt,,13,0,0.0,6,3.0,76.0,,56.243925,10.240324,2017-03-30 22:15:52.454703
10120377,11595493,Entire home/apt,,24,0,0.0,2,1.0,64.0,,56.169625,10.210116,2017-03-30 22:15:46.644573
7397792,36133977,Entire home/apt,,24,7,5.0,4,2.0,74.0,,56.16054,10.207688,2017-03-30 22:15:46.641277
3387719,17092840,Entire home/apt,,4,18,5.0,2,1.0,67.0,,56.17288,10.200991,2017-03-30 22:15:46.638475
12552262,68033493,Entire home/apt,,24,0,0.0,2,2.0,67.0,,56.148286,10.197027,2017-03-30 22:15:46.635439
15949076,96315417,Entire home/apt,,3,2,0.0,4,3.0,82.0,,56.168785,10.186492,2017-03-30 22:15:46.630406
7757862,40791587,Entire home/apt,,24,20,5.0,5,2.0,67.0,,56.155722,10.195801,2017-03-30 22:15:46.627396
13528087,77746929,Entire home/apt,,24,0,0.0,4,1.0,82.0,,56.146603,10.195801,2017-03-30 22:15:46.622613
15339766,13193693,Entire home/apt,,24,5,5.0,4,1.0,79.0,,56.151509,10.206668,2017-03-30 22:15:46.619737
14476194,89188619,Entire home/apt,,24,6,4.5,2,0.0,74.0,,56.170425,10.215374,2017-03-30 22:15:46.616440
3639766,18178016,Entire home/apt,,24,5,5.0,3,2.0,67.0,,56.161704,10.207628,2017-03-30 22:15:46.613555
1928798,9989278,Entire home/apt,,24,2,0.0,3,1.0,72.0,,56.156762,10.195042,2017-03-30 22:15:46.610616
6745224,6174780,Entire home/apt,,24,3,4.0,3,1.0,73.0,,56.157261,10.200443,2017-03-30 22:15:46.607309
10998996,40952448,Entire home/apt,,24,5,4.5,2,1.0,71.0,,56.151066,10.196634,2017-03-30 22:15:44.677265
11110011,31085856,Entire home/apt,,24,2,0.0,4,1.0,74.0,,56.159193,10.211892,2017-03-30 22:15:44.674002
9207357,36716973,Entire home/apt,,24,3,5.0,2,2.0,74.0,,56.155116,10.206192,2017-03-30 22:15:44.669724
16630075,43993301,Entire home/apt,,24,2,0.0,2,1.0,82.0,,56.155094,10.189933,2017-03-30 22:15:44.667211
7386186,21875498,Entire home/apt,,6,4,5.0,4,2.0,82.0,,56.153474,10.158097,2017-03-30 22:15:44.663717
13073817,72482292,Entire home/apt,,3,0,0.0,5,3.0,82.0,,56.176355,10.15873,2017-03-30 22:15:44.660308
8149778,43028175,Entire home/apt,,24,10,5.0,3,1.0,74.0,,56.159393,10.197901,2017-03-30 22:15:44.655580
6011433,14484151,Entire home/apt,,24,11,5.0,4,2.0,80.0,,56.157258,10.194182,2017-03-30 22:15:44.651195
9751727,29460934,Entire home/apt,,24,6,4.5,4,2.0,71.0,,56.143594,10.19314,2017-03-30 22:15:44.647892
16342906,47585096,Entire home/apt,,24,0,0.0,2,1.0,67.0,,56.173076,10.211605,2017-03-30 22:15:44.645328
5327907,27606695,Entire home/apt,,24,46,5.0,2,1.0,71.0,,56.16068,10.214279,2017-03-30 22:15:44.642907
8745532,45877160,Entire home/apt,,6,1,0.0,4,1.0,74.0,,56.145567,10.164145,2017-03-30 22:15:44.639869
6896506,36137084,Entire home/apt,,24,4,5.0,2,1.0,74.0,,56.146532,10.19096,2017-03-30 22:15:44.636519
15559843,100186968,Entire home/apt,,3,0,0.0,6,4.0,67.0,,56.168868,10.165323,2017-03-30 22:15:44.632995
1364246,7351851,Entire home/apt,,11,22,4.5,6,2.0,74.0,,56.190648,10.156459,2017-03-30 22:15:44.629777
13306637,71926933,Entire home/apt,,24,0,0.0,4,2.0,64.0,,56.1614,10.198234,2017-03-30 22:15:44.627089
8719645,45765762,Entire home/apt,,24,0,0.0,2,1.0,66.0,,56.158675,10.195212,2017-03-30 22:15:44.624099
3285366,16604624,Entire home/apt,,24,9,5.0,4,2.0,78.0,,56.160789,10.207656,2017-03-30 22:15:44.620730
6325703,32917129,Entire home/apt,,6,0,0.0,4,2.0,82.0,,56.152941,10.153213,2017-03-30 22:15:43.046211
8573533,45122646,Entire home/apt,,24,3,4.5,2,1.0,67.0,,56.160439,10.198819,2017-03-30 22:15:43.043094
8466310,33591000,Entire home/apt,,24,1,0.0,5,3.0,79.0,,56.144449,10.193067,2017-03-30 22:15:43.040109
6840127,35840151,Entire home/apt,,24,13,5.0,4,1.0,67.0,,56.169074,10.215502,2017-03-30 22:15:43.037513
13074597,34080129,Entire home/apt,,24,5,4.5,5,2.0,82.0,,56.163028,10.21489,2017-03-30 22:15:43.034708
5384740,2254663,Entire home/apt,,24,26,5.0,2,1.0,66.0,,56.151531,10.198429,2017-03-30 22:15:43.031731
16000378,104003498,Entire home/apt,,24,11,5.0,2,1.0,67.0,,56.156137,10.196816,2017-03-30 22:15:43.028512
4784924,24667850,Entire home/apt,,24,2,0.0,3,1.0,74.0,,56.151449,10.196506,2017-03-30 22:15:43.025332
5895621,30620477,Entire home/apt,,24,3,4.0,2,1.0,47.0,,56.173964,10.218899,2017-03-30 22:12:13.325594
17948122,94342320,Entire home/apt,,13,0,0.0,4,2.0,53.0,,56.246978,10.24793,2017-03-30 22:12:12.212200
16950733,6305252,Entire home/apt,,5,0,0.0,4,2.0,60.0,,56.187421,10.236572,2017-03-30 22:12:05.058152
16733826,110841515,Entire home/apt,,24,1,0.0,2,1.0,45.0,,56.170102,10.215247,2017-03-30 22:12:05.055677
14165774,85695028,Entire home/apt,,24,0,0.0,3,2.0,61.0,,56.146659,10.207796,2017-03-30 22:12:05.053035
5950972,30893960,Entire home/apt,,24,0,0.0,2,0.0,48.0,,56.156028,10.209526,2017-03-30 22:12:05.050076
12352732,66711490,Entire home/apt,,5,0,0.0,2,1.0,48.0,,56.209248,10.238951,2017-03-30 22:12:05.047253
13902699,47164815,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.170182,10.215464,2017-03-30 22:12:05.044010
12865275,69545461,Entire home/apt,,5,1,0.0,3,1.0,44.0,,56.198187,10.235556,2017-03-30 22:12:05.040876
13391493,29018686,Entire home/apt,,6,3,4.5,4,1.0,53.0,,56.156315,10.181431,2017-03-30 22:12:05.037779
6319513,32884812,Entire home/apt,,2,45,4.5,2,1.0,44.0,,56.145241,10.183622,2017-03-30 22:12:05.034107
7486874,27571416,Entire home/apt,,24,13,5.0,2,1.0,44.0,,56.148898,10.208466,2017-03-30 22:12:05.029612
10404108,17136962,Entire home/apt,,24,1,0.0,4,1.0,60.0,,56.144079,10.204446,2017-03-30 22:12:05.023653
14811524,16090330,Entire home/apt,,2,10,5.0,3,1.0,42.0,,56.119984,10.145307,2017-03-30 22:12:05.020128
10844680,56167957,Entire home/apt,,24,32,4.5,3,1.0,53.0,,56.149429,10.201389,2017-03-30 22:12:03.696764
13805292,80660794,Entire home/apt,,24,0,0.0,4,2.0,59.0,,56.14318,10.194683,2017-03-30 22:12:03.692213
12317924,61968816,Entire home/apt,,24,6,4.0,2,1.0,53.0,,56.155976,10.195758,2017-03-30 22:12:03.689562
11581529,61230865,Entire home/apt,,24,10,4.5,2,1.0,42.0,,56.160067,10.208992,2017-03-30 22:12:03.687372
13050673,72238234,Entire home/apt,,11,9,4.0,2,2.0,44.0,,56.170783,10.130672,2017-03-30 22:12:03.685024
17476440,118377738,Entire home/apt,,24,0,0.0,1,1.0,53.0,,56.165332,10.211122,2017-03-30 22:12:03.682491
13407219,60870080,Entire home/apt,,6,0,0.0,4,2.0,44.0,,56.156045,10.1811,2017-03-30 22:12:03.679801
7713905,40524780,Entire home/apt,,2,9,4.0,2,1.0,53.0,,56.139317,10.181235,2017-03-30 22:12:03.676216
17805842,115677191,Entire home/apt,,9,0,0.0,2,1.0,44.0,,56.129618,10.11019,2017-03-30 22:12:03.674107
6279168,32642140,Entire home/apt,,24,1,0.0,3,0.0,60.0,,56.161129,10.207647,2017-03-30 22:12:03.671206
11606479,61426999,Entire home/apt,,24,8,5.0,3,1.0,60.0,,56.165611,10.213174,2017-03-30 22:12:03.667920
6830938,35784836,Entire home/apt,,24,1,0.0,4,2.0,58.0,,56.1461,10.191939,2017-03-30 22:12:03.664700
14397901,83781097,Entire home/apt,,6,5,5.0,4,1.0,56.0,,56.155613,10.180452,2017-03-30 22:12:03.661690
16940294,45220732,Entire home/apt,,24,0,0.0,2,1.0,48.0,,56.156756,10.184365,2017-03-30 22:12:03.657441
9825264,13498124,Entire home/apt,,24,2,0.0,2,0.0,44.0,,56.157555,10.198815,2017-03-30 22:12:03.654301
11648590,32453423,Entire home/apt,,24,1,0.0,4,1.0,53.0,,56.157682,10.189127,2017-03-30 22:12:03.651988
4200534,21793503,Entire home/apt,,6,0,0.0,2,1.0,59.0,,56.15731,10.180977,2017-03-30 22:12:03.647630
9627774,49797636,Entire home/apt,,2,0,0.0,2,1.0,53.0,,56.127958,10.171479,2017-03-30 22:12:03.643676
12727781,69205478,Entire home/apt,,5,6,4.5,4,2.0,59.0,,56.19887,10.206571,2017-03-30 22:12:01.901664
13431126,940862,Entire home/apt,,4,0,0.0,2,1.0,42.0,,56.174997,10.211211,2017-03-30 22:12:01.895162
17170021,115503007,Entire home/apt,,24,1,0.0,4,1.0,45.0,,56.162917,10.199557,2017-03-30 22:12:01.892621
12984487,33049772,Entire home/apt,,4,5,4.5,2,1.0,44.0,,56.174396,10.1874,2017-03-30 22:12:01.890333
13682350,79663940,Entire home/apt,,24,1,0.0,2,1.0,60.0,,56.156953,10.183533,2017-03-30 22:12:01.884518
15053770,66626008,Entire home/apt,,24,9,5.0,2,1.0,53.0,,56.169637,10.217467,2017-03-30 22:12:01.882095
14897767,19667882,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.160389,10.19961,2017-03-30 22:12:01.879279
13405615,76319478,Entire home/apt,,24,0,0.0,4,2.0,58.0,,56.145971,10.193677,2017-03-30 22:12:01.876966
13580369,9726084,Entire home/apt,,24,3,5.0,6,4.0,42.0,,56.161954,10.213169,2017-03-30 22:12:01.874575
17535347,118937773,Entire home/apt,,24,0,0.0,3,1.0,44.0,,56.148952,10.191886,2017-03-30 22:12:01.871241
13816944,61483324,Entire home/apt,,24,4,5.0,4,1.0,44.0,,56.159948,10.187757,2017-03-30 22:12:01.866073
12966637,71317279,Entire home/apt,,24,0,0.0,3,1.0,50.0,,56.158594,10.196026,2017-03-30 22:12:01.863514
13896977,82340363,Entire home/apt,,24,9,4.5,2,1.0,53.0,,56.159925,10.184237,2017-03-30 22:12:01.859879
10679914,34853193,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.154923,10.202414,2017-03-30 22:12:01.854002
10399948,39628459,Entire home/apt,,24,0,0.0,2,1.0,44.0,,56.164381,10.205716,2017-03-30 22:12:01.851552
10953623,38896099,Entire home/apt,,5,0,0.0,2,1.0,53.0,,56.208277,10.237623,2017-03-30 22:12:01.844984
13619107,78869806,Entire home/apt,,24,6,4.5,3,1.0,46.0,,56.169239,10.21385,2017-03-30 22:12:00.337176
8384042,8042226,Entire home/apt,,24,6,4.5,2,1.0,60.0,,56.164129,10.190496,2017-03-30 22:12:00.331577
14725293,51902403,Entire home/apt,,24,12,5.0,2,0.0,57.0,,56.145674,10.197811,2017-03-30 22:12:00.328734
13053307,72261254,Entire home/apt,,24,2,0.0,2,1.0,47.0,,56.153547,10.184978,2017-03-30 22:12:00.325866
6996514,36684649,Entire home/apt,,24,3,4.5,2,1.0,48.0,,56.16047,10.20958,2017-03-30 22:12:00.322346
12241483,65882719,Entire home/apt,,24,1,0.0,2,1.0,60.0,,56.165774,10.223852,2017-03-30 22:11:55.973089
6761522,33809762,Entire home/apt,,24,7,4.0,2,1.0,43.0,,56.164638,10.210045,2017-03-30 22:11:55.970490
11396080,59797484,Entire home/apt,,6,37,5.0,4,1.0,45.0,,56.157443,10.182489,2017-03-30 22:11:55.967604
12122200,34818211,Entire home/apt,,24,0,0.0,3,1.0,54.0,,56.170541,10.215392,2017-03-30 22:11:55.965390
1168468,6371145,Entire home/apt,,5,9,4.0,2,1.0,60.0,,56.193059,10.215558,2017-03-30 22:11:55.962625
6790587,19527243,Entire home/apt,,4,0,0.0,2,2.0,60.0,,56.190162,10.186948,2017-03-30 22:11:55.959890
17710120,73146751,Entire home/apt,,24,0,0.0,4,1.0,44.0,,56.165153,10.203958,2017-03-30 22:11:55.957236
8095756,21318200,Entire home/apt,,24,4,4.5,2,1.0,60.0,,56.164192,10.198806,2017-03-30 22:11:54.590822
6876857,14848996,Entire home/apt,,24,6,4.5,4,1.0,53.0,,56.147776,10.193506,2017-03-30 22:11:54.588010
4872442,25065017,Entire home/apt,,24,3,4.5,2,0.0,48.0,,56.158405,10.20757,2017-03-30 22:11:54.585130
13722421,72731261,Entire home/apt,,24,6,5.0,4,2.0,60.0,,56.153525,10.186411,2017-03-30 22:11:54.582730
1507050,8050062,Entire home/apt,,3,0,0.0,6,3.0,60.0,,56.168093,10.187242,2017-03-30 22:11:54.579534
11352840,26827061,Entire home/apt,,24,30,5.0,2,1.0,56.0,,56.157785,10.185162,2017-03-30 22:11:54.576958
7198130,37692441,Entire home/apt,,24,7,4.5,3,1.0,56.0,,56.143757,10.200242,2017-03-30 22:11:54.574227
13570443,77959819,Entire home/apt,,4,1,0.0,2,1.0,44.0,,56.191548,10.189963,2017-03-30 22:11:54.571420
15788290,67733431,Entire home/apt,,24,2,0.0,4,2.0,61.0,,56.145809,10.190903,2017-03-30 22:11:54.568462
12780806,59776636,Entire home/apt,,24,11,4.5,2,1.0,53.0,,56.158924,10.184153,2017-03-30 22:11:54.566122
13289050,23414051,Entire home/apt,,24,4,5.0,2,1.0,60.0,,56.154546,10.198107,2017-03-30 22:11:54.563534
7155444,37472535,Entire home/apt,,6,0,0.0,3,3.0,53.0,,56.148338,10.166985,2017-03-30 22:11:54.560591
15390400,5965406,Entire home/apt,,24,13,4.5,2,1.0,44.0,,56.156477,10.195558,2017-03-30 22:11:54.558504
16129948,17157710,Entire home/apt,,2,0,0.0,4,1.0,56.0,,56.136359,10.179239,2017-03-30 22:11:54.556530
14591907,16680277,Entire home/apt,,24,1,0.0,4,1.0,59.0,,56.156368,10.198103,2017-03-30 22:11:54.551451
17272613,72287741,Entire home/apt,,4,0,0.0,4,2.0,44.0,,56.174062,10.212837,2017-03-30 22:11:54.549213
8136722,42967441,Entire home/apt,,24,0,0.0,4,3.0,44.0,,56.166925,10.193854,2017-03-30 22:11:54.546331
12800078,69737611,Entire home/apt,,3,4,5.0,6,4.0,60.0,,56.162197,10.145104,2017-03-30 22:11:54.543263
16787126,12615825,Entire home/apt,,24,2,0.0,3,1.0,44.0,,56.149987,10.195135,2017-03-30 22:11:52.799544
15948670,34300820,Entire home/apt,,24,4,5.0,2,1.0,60.0,,56.161761,10.199831,2017-03-30 22:11:52.797285
6824592,35747981,Entire home/apt,,4,1,0.0,2,0.0,44.0,,56.174619,10.182134,2017-03-30 22:11:52.793051
9732772,35849437,Entire home/apt,,4,0,0.0,2,1.0,42.0,,56.175681,10.212077,2017-03-30 22:11:52.790306
6890693,36109472,Entire home/apt,,2,0,0.0,2,1.0,60.0,,56.128731,10.17888,2017-03-30 22:11:52.787927
12794614,69678786,Entire home/apt,,5,1,0.0,2,1.0,44.0,,56.202868,10.230473,2017-03-30 22:11:52.784619
3874156,17722413,Entire home/apt,,24,8,4.0,3,1.0,53.0,,56.172117,10.218438,2017-03-30 22:11:52.782034
9709440,50129784,Entire home/apt,,24,1,0.0,4,2.0,44.0,,56.144107,10.19204,2017-03-30 22:11:52.776207
15322528,97637165,Entire home/apt,,24,4,5.0,2,0.0,60.0,,56.149367,10.196055,2017-03-30 22:11:52.774164
17024759,114191507,Entire home/apt,,24,0,0.0,2,1.0,61.0,,56.147376,10.204328,2017-03-30 22:11:52.771852
10623964,54833500,Entire home/apt,,24,5,5.0,2,1.0,59.0,,56.163625,10.214,2017-03-30 22:11:52.769125
16565702,109114189,Entire home/apt,,6,6,4.5,3,1.0,44.0,,56.156985,10.17011,2017-03-30 22:11:52.767023
11954416,40817426,Entire home/apt,,24,3,4.5,3,1.0,56.0,,56.16519,10.216042,2017-03-30 22:11:52.763332
6236272,32361223,Entire home/apt,,4,0,0.0,4,1.0,53.0,,56.176611,10.200445,2017-03-30 22:11:52.761448
17918503,38073830,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.148611,10.19558,2017-03-30 22:11:52.759272
7357876,6011852,Entire home/apt,,24,13,4.5,3,2.0,44.0,,56.159096,10.195753,2017-03-30 22:11:52.756605
9214975,7893075,Entire home/apt,,24,6,5.0,3,1.0,61.0,,56.162888,10.202222,2017-03-30 22:11:52.752594
17170714,115510036,Entire home/apt,,2,0,0.0,4,1.0,54.0,,56.142355,10.181742,2017-03-30 22:11:50.628932
8484345,44682897,Entire home/apt,,1,10,5.0,2,1.0,53.0,,56.140318,10.193515,2017-03-30 22:11:50.625810
7480675,39173722,Entire home/apt,,24,2,0.0,2,1.0,53.0,,56.163388,10.194056,2017-03-30 22:11:50.617286
13615495,37246063,Entire home/apt,,4,6,5.0,6,2.0,60.0,,56.186946,10.194901,2017-03-30 22:11:50.614120
14692686,73083790,Entire home/apt,,9,4,4.0,2,1.0,47.0,,56.131619,10.115831,2017-03-30 22:11:50.611829
13509855,7052525,Entire home/apt,,24,0,0.0,4,2.0,60.0,,56.167711,10.219614,2017-03-30 22:11:50.609546
9692141,27376677,Entire home/apt,,24,0,0.0,3,1.0,47.0,,56.164116,10.201861,2017-03-30 22:11:50.606572
14530280,7253736,Entire home/apt,,6,7,5.0,2,1.0,60.0,,56.149992,10.169098,2017-03-30 22:11:50.603907
12726688,21252146,Entire home/apt,,24,0,0.0,2,1.0,54.0,,56.143021,10.193798,2017-03-30 22:11:50.598976
16271178,106412593,Entire home/apt,,24,1,0.0,4,2.0,44.0,,56.153694,10.196911,2017-03-30 22:11:50.596088
13647340,79226104,Entire home/apt,,24,3,5.0,3,2.0,53.0,,56.171843,10.217795,2017-03-30 22:11:50.592735
15369405,50833055,Entire home/apt,,24,1,0.0,2,1.0,60.0,,56.160523,10.206203,2017-03-30 22:11:50.588895
9269472,48146457,Entire home/apt,,24,0,0.0,2,1.0,53.0,,56.152698,10.204176,2017-03-30 22:11:50.586095
6137953,21371853,Entire home/apt,,24,4,4.5,2,1.0,53.0,,56.158144,10.198266,2017-03-30 22:11:50.582871
14234192,61657771,Entire home/apt,,3,0,0.0,3,1.0,53.0,,56.17716,10.165446,2017-03-30 22:11:50.580369
13285639,34727577,Entire home/apt,,24,2,0.0,2,1.0,52.0,,56.159172,10.210408,2017-03-30 22:11:50.577518
7712769,40311735,Entire home/apt,,2,1,0.0,2,1.0,47.0,,56.143483,10.185018,2017-03-30 22:11:50.571770
10847027,20971465,Entire home/apt,,24,11,5.0,2,1.0,60.0,,56.145908,10.199362,2017-03-30 22:11:49.340426
7924024,41786084,Entire home/apt,,24,43,5.0,4,1.0,53.0,,56.159817,10.207287,2017-03-30 22:11:49.337505
4626759,13293742,Entire home/apt,,24,7,4.5,2,1.0,54.0,,56.150456,10.196084,2017-03-30 22:11:49.334230
15770687,39520350,Entire home/apt,,4,1,0.0,2,1.0,59.0,,56.174213,10.199414,2017-03-30 22:11:49.331717
11889381,63026892,Entire home/apt,,24,5,5.0,3,1.0,47.0,,56.166409,10.218758,2017-03-30 22:11:49.328543
13885144,36878133,Entire home/apt,,24,3,4.5,3,1.0,60.0,,56.148379,10.192737,2017-03-30 22:11:49.323900
12060269,64603738,Entire home/apt,,24,2,0.0,2,1.0,47.0,,56.150626,10.197616,2017-03-30 22:11:49.320329
15463344,33297396,Entire home/apt,,24,5,5.0,2,1.0,60.0,,56.147248,10.197303,2017-03-30 22:11:49.317233
14201203,86159591,Entire home/apt,,24,3,5.0,2,1.0,53.0,,56.14815,10.203928,2017-03-30 22:11:49.314158
13717975,80169649,Entire home/apt,,24,0,0.0,2,1.0,62.0,,56.14348,10.19438,2017-03-30 22:11:49.311058
8288217,20466351,Entire home/apt,,24,1,0.0,2,2.0,60.0,,56.148244,10.196614,2017-03-30 22:11:49.308244
16529759,48063203,Entire home/apt,,4,1,0.0,2,2.0,60.0,,56.172705,10.202027,2017-03-30 22:11:49.305753
3753856,18865206,Entire home/apt,,24,8,4.5,2,1.0,53.0,,56.168935,10.215914,2017-03-30 22:11:49.303080
11997250,64146915,Entire home/apt,,2,3,4.5,2,1.0,53.0,,56.139472,10.183385,2017-03-30 22:11:49.297693
6383847,33276556,Entire home/apt,,24,1,0.0,2,2.0,60.0,,56.153905,10.187416,2017-03-30 22:11:49.294652
16890030,15044902,Entire home/apt,,2,0,0.0,1,1.0,49.0,,56.123025,10.159165,2017-03-30 22:11:49.292297
11525016,3756437,Entire home/apt,,4,3,5.0,3,1.0,44.0,,56.174029,10.210004,2017-03-30 22:11:49.289766
17510043,57612543,Entire home/apt,,24,1,0.0,2,1.0,44.0,,56.148121,10.197097,2017-03-30 22:11:49.285955
